,id,entry_id,cx,cy
4351,20026,ANE.023,5437776.718523134,3758334.9197321413
4352,20027,ANE.024,5384065.535426934,3800848.4956048666
4354,20029,ANE.026,5507246.72554892,3613837.31429298
4355,20030,ANE.027,5419611.765388849,3787553.1992286607
4356,20031,ANE.028,5398150.596839122,3784510.5908613293
4357,20032,ANE.029,5405172.652237232,3792755.4474766185
4358,20033,ANE.030,5399509.962319884,3792571.7141358824
4359,20034,ANE.031,5388124.524926742,3795243.114859268
4361,20036,KIS.011,4965337.476493779,3835752.487311666
4362,20037,KIS.012,4964199.49360531,3835342.422380794
4364,20039,KIS.014,4963599.043577535,3835298.0913401167
4366,20041,KIS.025,4961400.093107357,3836266.3603569167
4367,20042,KIS.026,4955148.940994052,3863512.9958549025
4368,20043,KIS.027,4955412.501932569,3860380.61898878
4371,20046,KIS.030,4962629.9003766915,3858727.5406528944
4372,20047,KIS.031,4954865.912781554,3854471.8922222457
4373,20048,KIS.032,4962986.561328596,3854511.2143005086
4374,20049,KIS.033,4963727.688246451,3854450.8196476344
4375,20050,KIS.034,4953264.846541372,3847856.6886682464
4376,20051,KIS.035,4953486.717362108,3846548.290641878
4377,20052,KIS.036,4954274.2035610415,3845542.184067663
4379,20054,KIS.038,4965305.809923838,3846532.1241941014
4381,20056,KIS.040,4971297.785794366,3842504.652301701
4382,20057,KIS.041,4968223.208481415,3841306.500594311
4383,20058,KIS.042,4970552.1044167355,3840036.4992153062
4384,20059,KIS.043,4968681.955082583,3838236.9478728618
4385,20060,KIS.045,4967325.194195895,3835889.8999521504
4386,20061,KIS.046,4969950.606182604,3835114.4267084976
4389,20064,KIS.049,4971978.578126424,3861366.364923321
4390,20065,KIS.050,4971582.343393188,3860652.383081485
4391,20066,KIS.051,4973270.337992758,3860010.4817864797
4392,20121,KIS.124,4943008.968362184,3844864.746357613
4393,20067,KIS.052,4972000.738607786,3859778.329761098
4394,20068,KIS.053,4973500.450877223,3857925.539810072
4396,20070,KIS.057,4977328.32251979,3844951.0510667996
4397,20071,KIS.067,4981049.243225649,3838310.8740417506
4398,20072,KIS.113,4994914.324460819,3844074.643835663
4399,20079,KIS.070,4984640.669589998,3834150.4834842603
4400,20159,KIS.174,4997343.601198185,3841174.365147282
4402,20074,KIS.061,4984140.566566886,3849312.364501653
4403,20075,KIS.062,4984981.307530362,3846208.0307259294
4404,20076,KIS.063,4981075.319948393,3841354.8663582723
4405,20077,KIS.065,4979871.301491173,3839303.8050063974
4406,20080,KIS.073-074,4983267.001246406,3841877.7883614916
4407,20081,KIS.075,4983816.17526035,3839923.930766825
4408,20082,KIS.076,4984544.272232777,3839843.2359322235
4409,20083,KIS.077,4985310.296282426,3839401.3520861175
4410,20084,KIS.078,4982710.172911862,3838711.2669745083
4411,20085,KIS.079,4983004.560730645,3838296.4201339567
4412,20086,KIS.080,4983145.142029854,3837450.5091154296
4413,20087,KIS.090,4983598.180239558,3862037.7702655056
4414,20088,KIS.091,4983205.443545062,3858892.9040632946
4415,20089,KIS.127,4945328.582098283,3837789.290345834
4416,20119,KIS.122,4943535.093932567,3845555.8328173696
4417,20090,KIS.081,4987459.069143091,3839086.65410643
4418,20091,KIS.082,4987677.129300769,3836071.2797152316
4419,20092,KIS.083,4986800.47676502,3835098.513829262
4420,20093,KIS.084,4991053.851866558,3836437.975743527
4421,20094,KIS.085,4988150.577074762,3835773.2132596034
4422,20095,KIS.087,4992174.087597288,3830036.3513540355
4423,20120,KIS.123,4942896.3644361,3845333.7794055277
4424,20096,KIS.088,4992989.9654325275,3830833.6692618676
4425,20097,KIS.089,4993350.869999522,3831782.9049769407
4427,20099,KIS.093,4984519.140459568,3856878.0046496755
4429,20101,KIS.095,4989919.692929962,3851845.4291316187
4432,20103,KIS.112,4993801.829016592,3839998.6929032304
4433,20104,KIS.097,4992872.750140271,3848746.5864718445
4434,20105,KIS.098,4989246.670035508,3847126.5906776506
4435,20106,KIS.103,4989371.686620085,3846760.4302922077
4436,20107,KIS.104,4991007.944653502,3845989.503363899
4437,20109,KIS.109,4992170.238022486,3843271.035252461
4439,20111,KIS.111,4992728.011588096,3839964.7747934493
4440,20112,KIS.114,4941866.52954008,3849201.3612277545
4441,20113,KIS.116,4942850.304950864,3848125.689265157
4442,20114,KIS.117,4940769.6131276265,3847520.844366676
4443,20115,KIS.118,4942838.8274653,3847638.4771805787
4444,20116,KIS.119,4945200.275914735,3847513.4860718604
4445,20117,KIS.120,4945631.809181413,3846244.1414092123
4446,20118,KIS.121,4943354.124095483,3845884.6202953933
4447,20122,KIS.125,4942022.107050857,3844755.477713518
4448,20123,KIS.126,4943025.06000887,3843628.3051323392
4450,20125,KIS.129,4948260.726985313,3838315.131033631
4451,20126,KIS.130,4951673.274218222,3836098.7192979017
4452,20127,KIS.131,4953034.067070347,3836154.5820304924
4453,20128,KIS.132,4953320.356378493,3835351.266698046
4454,20129,KIS.133,4953801.231078267,3835162.9794511376
4455,20130,KIS.134,4954733.590718717,3835367.526815631
4456,20131,KIS.135,4955769.507503339,3835553.1641928935
4457,20132,KIS.137,4958033.089413168,3835442.049552753
4458,20133,KIS.138,4959501.133621348,3835564.751199593
4459,20134,KIS.139,4957049.668916219,3827368.8967247433
4460,20135,KIS.140,4959960.810462876,3829982.32482915
4461,20136,KIS.141,4959923.772309389,3827634.2116205506
4462,20137,KIS.142,4959687.776165114,3825282.7626806004
4463,20138,KIS.143,4960601.1942493385,3823555.595816032
4464,20139,KIS.144,4965730.683219378,3824672.071671962
4465,20148,KIS.159,4979678.413435421,3830963.5128923487
4466,20140,KIS.145,4969116.843360772,3828122.841081921
4467,20141,KIS.146,4966700.065435404,3832971.083162376
4468,20142,KIS.147,4970029.894016611,3833237.0031164796
4469,20143,KIS.148,4972689.956756924,3833187.943386856
4470,20144,KIS.149,4973130.010021013,3832940.187166687
4471,20145,KIS.150,4973128.415355427,3832748.249638665
4472,20146,KIS.155,4977661.61259446,3830514.053544271
4473,20147,KIS.156,4981013.080226601,3824957.0422875485
4474,20149,KIS.161,4981756.410833291,3832692.0392592037
4476,20151,KIS.163,4993929.792637543,3832858.3412341317
4477,20152,KIS.164,4978610.557061421,3837969.4852823406
4478,20153,KIS.167,4984501.778923063,3834934.8584800507
4479,20154,KIS.169,4987860.793009348,3836776.299437782
4480,20155,KIS.170,4989677.904856081,3837507.602533699
4481,20156,KIS.171,4993147.511521342,3839487.656432587
4482,20157,KIS.172,4994883.740891609,3840180.775029973
4483,20158,KIS.173,4996303.498256914,3840692.4626800865
4484,20160,KIS.175,4997945.278273815,3841598.204654911
4485,16653,EC7.020,5443602.210055787,3729958.0129508716
4486,16676,EC7.043,5442500.200106459,3733769.6007239562
4487,20019,ANE.016,5437658.653949972,3730114.4263234874
4488,20020,ANE.017,5444860.906440051,3737641.7878902755
4489,16642,EC7.009,5474739.643467076,3708937.278755133
4490,16700,EC7.067,5477297.6903381515,3698637.9901170027
4491,16772,EC7.139,5488279.111928303,3696993.497648645
4492,16630,EC3.028,5438185.782674451,3763137.4105547075
4493,15839,HAM.047,5213667.375052229,3603741.882138334
4494,14483,AKK.0959,4977342.7674543625,3854603.4158460977
4495,14892,AKK.1367,4994301.152500207,3838791.618118505
4496,14484,AKK.0960,4979337.133156053,3853107.9054560317
4497,14760,AKK.1234,4977880.4228504095,3859403.7391144987
4498,13798,AKK.0280,4983080.607403665,3849234.559379758
4499,14607,AKK.1111,4986325.036719157,3838672.234468896
4500,14849,AKK.1326,4953354.146535513,3847051.67457127
4501,14954,AKK.1431,4961045.741901988,3863242.7964591263
4502,14955,AKK.1432,4959513.990080459,3862391.8036752907
4503,14624,AKK.1097,4945022.868358012,3838088.120121544
4504,14625,AKK.1098,4945396.80106136,3836728.6855884176
4505,14628,AKK.1101,4978374.327575615,3851448.5895736036
4506,14630,AKK.1114,4987177.269355018,3839030.836954157
4507,14631,AKK.1102,4982041.845600451,3843780.550714337
4508,14640,AKK.1117,4987291.709877761,3838787.0689138346
4509,14632,AKK.1103,4981965.956332658,3844294.928046016
4510,14634,AKK.1105,4982399.477422511,3844261.190288189
4511,14636,AKK.1107,4983361.493153051,3846894.5069049373
4512,14639,AKK.1110,4985927.056594086,3838893.750474192
4513,14641,AKK.1118,4987470.702438643,3839185.8932290603
4514,14646,AKK.1123,4980893.516366606,3838353.522443005
4515,14957,AKK.1434,4961480.121850857,3861164.9628695953
4516,14958,AKK.1435,4963529.809923991,3863892.41398649
4517,14959,AKK.1436,4963412.482314178,3862319.3223786256
4518,14969,AKK.1446,4964885.215832447,3857393.463768529
4519,14970,AKK.1447,4965972.118538407,3855954.345865189
4520,14971,AKK.1448,4962041.087159238,3856961.436601685
4521,14972,AKK.1449,4962543.422829452,3857573.82551632
4522,14973,AKK.1450,4961585.151218951,3858598.640832602
4523,14976,AKK.1453,4959488.781731186,3859385.469308489
4524,14977,AKK.1454,4957530.755497864,3860152.5900701303
4525,14980,AKK.1457,4958424.922143329,3859325.9443567726
4526,14982,AKK.1459,4957965.895711274,3858470.4469983107
4527,14983,AKK.1460,4958840.9250098085,3857639.917212209
4528,14984,AKK.1461,4959106.023731994,3861431.279011389
4529,14993,AKK.1470,4953443.052536938,3864347.2943387493
4530,15003,AKK.1478,4953947.825549955,3862303.3876799583
4531,15011,AKK.1488,4957425.037776484,3862440.3733242843
4532,15012,AKK.1489,4958285.366884249,3861814.896699917
4533,15146,AKK.1623,4968749.152809755,3827237.0718305307
4534,15148,AKK.1627,4988409.567028837,3848560.2425323264
4535,15209,AKK.1689,4957659.971083846,3854977.201364787
4536,15234,AKK.1714,4989542.309790236,3842199.1601967276
4537,17151,EUP.279,4944425.244725588,3823476.0829424527
4538,17152,EUP.280,4944077.5169801125,3823155.1131609282
4539,13778,AKK.0260,4976196.190516948,3830391.234744519
4540,13779,AKK.0261,4976005.725542882,3830091.434356117
4541,13801,AKK.0283,4980706.43064165,3848932.34375178
4542,13752,AKK.0234,4961447.960362161,3855826.5655483543
4543,13754,AKK.0236,4963097.605734052,3855888.5063358867
4544,13766,AKK.0247,4973379.269849102,3855333.7367752255
4545,13767,AKK.0248,4973731.758871899,3855676.7281378056
4546,13769,AKK.0251,4973089.204294573,3848323.3158277418
4547,13784,AKK.0276,4995194.323573921,3850159.147171065
4548,13997,AKK.0475,4969349.999980651,3849296.526958682
4549,13967,AKK.0446,4924042.418631043,3900008.866082705
4550,14101,AKK.0602,4947161.5899832,3851882.053778981
4551,14111,AKK.0590,4977529.109263322,3852682.0785143767
4552,14112,AKK.0591,4977963.199198462,3852501.7938482976
4553,14116,AKK.0594,4982006.098547016,3845992.3332417617
4554,14172,AKK.0652,4987862.048725972,3832160.1725844727
4555,14173,AKK.0653,4987657.5066754995,3831748.437712794
4556,14174,AKK.0654,4986968.067528178,3831183.5927204182
4557,14178,AKK.0657,4984640.8103524,3834104.1179352747
4558,14179,AKK.0658,4984803.668068021,3834287.1214423436
4559,14181,AKK.0660,4940827.827813357,3840329.7252076897
4560,14182,AKK.0661,4940967.059296843,3840176.598235579
4561,14183,AKK.0662,4946706.883849062,3840087.9448607555
4562,14311,AKK.1598,4951870.747443845,3834904.7788444185
4563,14374,AKK.0851,4981458.868247535,3825989.811383868
4564,14246,AKK.0725,4991202.845088259,3861385.9595934195
4565,14254,AKK.0733,4977245.188757539,3884237.586338074
4566,14412,AKK.1116,4987497.862292178,3838886.121237761
4567,17150,EUP.278,4944713.836606028,3824340.293021093
4568,11391,TIG.142,5000313.359689219,4019792.30276454
4569,11392,TIG.143,4999659.176506528,4019937.2797840326
4570,11397,TIG.147,5001907.136088813,4015583.764638336
4571,11398,TIG.148,5004630.294802194,4012979.7395043215
4572,11399,TIG.149,5004751.535664058,4013171.163202235
4573,11400,TIG.150,5005427.901814863,4013529.203517472
4574,11401,TIG.151,5004358.98441708,4013370.9930615784
4575,11402,TIG.152,5005266.451824922,4014510.913626645
4576,11403,TIG.153,5004729.081142015,4014849.3821349214
4577,11405,TIG.156,5007325.141349754,4023724.394096859
4581,14009,AKK.0489,5001130.002778814,3844943.2790338085
4582,15927,HAM.134,5213006.593108406,3585820.252897082
4583,14583,AKK.1115,4987375.075051837,3839045.5627859766
4584,14702,AKK.1176,4974733.091859184,3854843.1689680577
4585,14108,AKK.0587,4987929.541671522,3860191.0715791266
4586,14109,AKK.0588,4987866.5562805375,3860501.346235918
4587,14599,AKK.1074,4943475.494402652,3850756.8540578336
4588,14601,AKK.1076,4945562.400532752,3852565.848785725
4589,14620,AKK.1093,4964743.087395635,3853537.701735315
4590,14633,AKK.1104,4981996.391077547,3844511.9089049697
4591,13989,AKK.0467,4977306.071557492,3856952.432372118
4592,14724,AKK.1196,4997367.052828477,3846433.438850137
4593,14725,AKK.1197,4997434.126150706,3846175.6456199093
4594,14731,AKK.1205,4993324.278242514,3847398.1540361936
4595,14732,AKK.1206,4990326.033170706,3846120.7778295293
4596,14733,AKK.1207,4990329.534564383,3846662.339492242
4597,14734,AKK.1208,4988302.0683071315,3846256.3612090866
4598,14735,AKK.1209,4986624.787637285,3845974.4868584364
4599,14737,AKK.1211,4972301.02405604,3855201.2729456606
4600,14739,AKK.1213,4969546.561176859,3861397.40592478
4602,14743,AKK.1215,4970248.622416625,3860820.485191878
4603,14756,AKK.1230,4979298.067947106,3855840.731525618
4604,14924,AKK.1401,4944321.153285454,3862032.072534826
4605,14925,AKK.1402,4943905.050881678,3861176.6725170403
4606,14926,AKK.1403,4944937.263131162,3861406.4940006193
4607,14927,AKK.1404,4944557.554048124,3862649.1242704117
4608,14928,AKK.1405,4947437.634603588,3860914.320931401
4609,14929,AKK.1406,4947576.173566254,3860886.5407946566
4610,14930,AKK.1407,4948791.319177298,3861643.2125809877
4611,13804,AKK.0286,4995489.291796435,3848372.9593254235
4612,13814,AKK.0296,4993927.912740489,3839805.9389115484
4613,13815,AKK.0297,4993917.957329638,3839560.7090650233
4614,13816,AKK.0298,4995242.435153261,3840147.399963898
4615,13821,AKK.0303,4946961.03957127,3858990.3970505926
4616,13829,AKK.0311,4998457.073102105,3833758.123152597
4617,13972,AKK.0477,4975793.888358399,3849171.389946558
4618,13975,AKK.0453,4944319.632719266,3865178.381952363
4620,13983,AKK.0461,4957144.251793262,3864636.060906176
4621,13984,AKK.0462,4958323.403069075,3864874.4880879456
4622,13985,AKK.0463,4956665.745353572,3862353.9389673523
4623,13986,AKK.0464,4969412.597572768,3858528.31381526
4624,13987,AKK.0465,4969710.53966168,3858346.0948804086
4625,13988,AKK.0466,4977191.311651972,3856621.6404721877
4626,13990,AKK.0468,4976642.44279463,3856864.163661037
4627,13991,AKK.0469,4977203.22390631,3858066.481493742
4628,13992,AKK.0470,4967052.145397456,3854103.0117932255
4629,13993,AKK.0471,4966741.123933549,3853136.8209911925
4630,13994,AKK.0472,4967078.286323564,3852744.6170689035
4631,13995,AKK.0473,4969268.326578917,3852194.0836757342
4632,13996,AKK.0474,4969582.604402601,3852211.2342682052
4633,13998,AKK.0476,4974200.009783874,3849460.781372726
4634,14006,AKK.0486,4990110.763235709,3854612.2449204135
4635,14027,AKK.0506,4957870.682356641,3843375.1832728474
4636,14132,AKK.0611,4958704.114050885,3861452.627451031
4637,14133,AKK.0612,4945007.679782337,3853669.139494475
4638,14134,AKK.0613,4943805.573351383,3851659.46339319
4639,14230,AKK.0710,4969777.676420024,3835047.6678958787
4640,14232,AKK.0712,4971036.3595895255,3825273.2312800786
4641,14233,AKK.0713,4989255.525979821,3841534.9485012866
4642,14359,AKK.0836,4964202.317056634,3842518.928842774
4643,14362,AKK.0839,4969375.230453719,3836880.847857331
4644,14364,AKK.0841,4967661.040271308,3829373.6300363624
4645,14365,AKK.0842,4968438.091132408,3829568.1140384134
4646,14818,AKK.1295,4992050.443497281,3860819.672086583
4647,14819,AKK.1296,4991668.952188471,3858878.557378915
4648,14826,AKK.1303,4989087.365595508,3852050.496672949
4649,14828,AKK.1305,4990498.997067725,3851885.5636662263
4650,14847,AKK.1324,4953562.610376544,3847399.457579888
4651,14851,AKK.1328,4954527.43504963,3845006.405340466
4652,14852,AKK.1329,4950618.6099385265,3857008.527636478
4653,14853,AKK.1330,4945412.482355675,3859626.8844803553
4654,14854,AKK.1331,4946087.556726896,3858181.29377624
4655,14855,AKK.1332,4945490.965816991,3854985.014856485
4656,14856,AKK.1333,4945759.136971983,3855655.085794944
4657,14858,AKK.1335,4944720.257202047,3854441.6268008333
4658,14859,AKK.1336,4945558.948669385,3861476.1785523444
4659,14860,AKK.1337,4945931.666477913,3861584.3580017216
4660,14894,AKK.1369,4964512.361711103,3859664.789764676
4661,14898,AKK.1373,4955667.29395894,3861770.0396283274
4662,14899,AKK.1374,4953835.69729586,3859652.9703692524
4663,14900,AKK.1375,4953724.302245455,3859130.7653147634
4664,14901,AKK.1376,4954057.741454306,3859174.4607451987
4665,14952,AKK.1429,4962128.648115564,3863797.625147908
4666,14953,AKK.1430,4961715.5323133245,3863346.5577177955
4667,14956,AKK.1433,4960202.862086011,3862246.1177469967
4668,14974,AKK.1451,4958895.994025993,3857012.152011544
4669,11573,TIG.323,4998599.875828264,4003806.3277738555
4670,11574,TIG.324,5003045.406661723,3999818.447599846
4671,11656,TIG.433,5001222.14730824,3968828.8369829482
4672,11662,TIG.406,4988984.694151436,3966605.225990887
4673,11663,TIG.407,4987447.763724803,3966460.4063306507
4674,11664,TIG.408,4987652.749555485,3966172.666201571
4675,11665,TIG.409,4988283.66344292,3968137.433469322
4676,11667,TIG.431,4998927.475631174,3973850.9338768534
4677,11668,TIG.411,4987507.210333855,3970296.4992568176
4678,11971,TIG.716,4973973.058191569,3921303.844676577
4679,12056,TIG.805,4973806.915610734,3899415.0822328744
4680,12057,TIG.806,4973326.921276735,3899782.9515366103
4681,12101,TIG.853,5021972.803473653,3897279.3566894745
4682,12102,TIG.854,5021857.021575798,3897313.0422070883
4683,12106,TIG.858,5019034.0638795905,3899178.0548893465
4684,12112,TIG.865,5018714.67739356,3900072.5121689616
4685,14703,AKK.1177,4964123.539463212,3892828.85996217
4686,14704,AKK.1178,4964355.022116864,3892722.3598795612
4687,14553,AKK.1625,4989765.54287557,3845663.2327119703
4688,14545,AKK.1022,4959561.982506953,3904633.6170654316
4689,14661,AKK.1137,4938808.266866043,3891856.0330078616
4690,14478,AKK.0955,4942461.402694019,3853447.7747160387
4691,14715,AKK.1187,4992590.509182307,3840235.82045818
4692,14481,AKK.0957,4978542.692320837,3851788.830761059
4693,14482,AKK.0958,4978215.194364183,3851731.462096685
4694,14861,AKK.1338,4943116.975252353,3861484.910265581
